"회사명","산업단지명","대표업종","생산품","원자재","groups","공장규모","공장규모가중치","종업원수","도로명주소","지번주소","위도","경도","소분류","소분류항목명","중분류","중분류항목명","세탁소와거리","수주업체명","공장별세탁량"
"동창산업",NA,16212,"합판및관련나무판",NA,"GSN","소기업",3,9,"경상남도 김해시 한림면 명동로130번길 4","경상남도 김해시 한림면 용덕리 306",35.9989395715,129.3563267922,162,"나무제품 제조업",16,"목재 및 나무제품 제조업; 가구 제외",99066.77639473,NA,0
"동춘",NA,22199,"자동차용고무제품","합성고무","GSN","소기업",3,47,"경상남도 김해시 주촌면 서부로1637번길 193","경상남도 김해시 주촌면 원지리 1080",35.7909188315,128.7298578748,221,"고무제품 제조업",22,"고무 및 플라스틱제품 제조업",64531.187287382,NA,0
"동학비철금속공업사",NA,24329,"비철금속주조품","구리,목재","GSN","소기업",3,10,"경상남도 김해시 주촌면 서부로1403번길 56","경상남도 김해시 주촌면 내삼리 1205-0",35.8102306644,128.7760624046,243,"금속 주조업",24,"1차 금속 제조업",66198.757454661,NA,0
"동해기업사",NA,30310,"엔진브라켓","주물,신나","GSN","소기업",3,13,"경상남도 김해시 지내동 4B-5L","경상남도 김해시 지내동 4B-5L",35.9946309195,129.3588330069,303,"자동차 신품 부품 제조업",30,"자동차 및 트레일러 제조업",98757.6203540749,NA,0
"동해맨홀",NA,23325,"맨홀",NA,"GSN","소기업",3,5,"경상남도 김해시 상동면 상동로 263-44","경상남도 김해시 상동면 우계리 847-3",36.101147667,128.3790671155,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",23,"비금속 광물제품 제조업",106502.487741146,NA,0
"동헌산업(주)김해지점",NA,23322,"레미콘","모래,자갈","GSN","소기업",3,17,"경상남도 김해시 김해대로 2651 (안동)","경상남도 김해시 안동 256-26",35.9709782685,128.4321574438,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",23,"비금속 광물제품 제조업",91340.5067358618,NA,0
"동헌산업(주)주촌지점",NA,23991,"아스팔트콘크리트","아스콘","GSN","소기업",3,4,"경상남도 김해시 주촌면 서부로1403번길 48","경상남도 김해시 주촌면 내삼리 887",35.9154010621,129.2822247774,239,"기타 비금속 광물제품 제조업",23,"비금속 광물제품 제조업",87735.2383055352,NA,0
"동현테크(주)","김해하계농공단지",28123,"수배전반,분전반,자동제어반",".","GSN","소기업",3,5,"경상남도 김해시 진영읍 하계로240번길 93-15","경상남도 김해시 진영읍 하계리 751-2",35.9085482938,128.2860852262,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",28,"전기장비 제조업",91468.2623398397,NA,0
"동호기계",NA,25924,"산업기계부품",NA,"GSN","소기업",3,6,"경상남도 김해시 진례면 고모로 275","경상남도 김해시 진례면 송현리 216-3",36.6823444129,129.4354019055,259,"기타 금속 가공제품 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",171631.656946705,NA,0
"동호시스텍(주)",NA,30399,"차량변속기","금속","GSN","소기업",3,5,"경상남도 김해시 주촌면 서부로1637번길 115-32","경상남도 김해시 주촌면 원지리 1186-2",35.8366841688,129.1150569411,303,"자동차 신품 부품 제조업",30,"자동차 및 트레일러 제조업",73557.4648052018,NA,0
"동호엔지니어링",NA,29299,"산업기계","철재,금속","GSN","소기업",3,11,"경상남도 김해시 주촌면 서부로1637번길 115-27","경상남도 김해시 주촌면 원지리 1189",36.0524685045,128.4966718111,292,"특수 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",97725.9362840809,NA,0
"동화벤딩",NA,25999,"임가공,충전용접봉",NA,"GSN","소기업",3,6,"경상남도 김해시 김해대로2636번길 13-29 (안동)","경상남도 김해시 안동 543-22",36.1129929186,128.3816647437,259,"기타 금속 가공제품 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",107626.069373438,NA,0
"동화에이.시.엠(주)",NA,31322,"항공기용부품",NA,"GSN","소기업",3,39,"경상남도 김해시 진영읍 서부로 275-21","경상남도 김해시 진영읍 죽곡리 230",35.8563656731,128.7948417283,313,"항공기, 우주선 및 부품 제조업",31,"기타 운송장비 제조업",71202.2481481022,NA,0
"동화직물",NA,13229,"직물","실","GSN","소기업",3,7,"경상남도 김해시 한림면 김해대로916번길 40-57","경상남도 김해시 한림면 병동리 1090-4",35.9070567798,128.883135652,132,"직물 직조 및 직물제품 제조업",13,"섬유제품 제조업; 의복 제외",76885.1230567319,NA,0
"동화테크",NA,31114,"선박구성품",NA,"GSN","소기업",3,4,"경상남도 김해시 진례면 고모로216번길 168-46","경상남도 김해시 진례면 송현리 901",35.8914514154,128.826492641,311,"선박 및 보트 건조업",31,"기타 운송장비 제조업",75016.4575897877,NA,0
"동화테크",NA,25924,"항공기부품,치구",NA,"GSN","소기업",3,1,"경상남도 김해시 진영읍 서부로 275-21","경상남도 김해시 진영읍 죽곡리 230",36.0970958012,128.3908913295,259,"기타 금속 가공제품 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",105678.6564602,NA,0
"동화포장(주)",NA,17229,"포장용판지상사","크라프트지","GSN","소기업",3,8,"경상남도 김해시 한림면 장방로 277","경상남도 김해시 한림면 장방리 814-11",35.6277621485,128.7584179327,172,"골판지, 종이 상자 및 종이 용기 제조업",17,"펄프, 종이 및 종이제품 제조업",46244.9110944838,NA,0
"동흥정공",NA,29131,"오일펌프","철재","GSN","소기업",3,5,"경상남도 김해시 주촌면 서부로1563번길 20","경상남도 김해시 주촌면 천곡리 571",35.9576108754,128.9469192504,291,"일반 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",83009.5118761792,NA,0
"동희ENG","서김해일반산업단지",29133,"펌프게이트, 수중펌프, 수문, 제진기","철판, 환봉, 파이프","GSN","소기업",3,0,"경상남도 김해시 서김해산단안길 24 (명법동)","경상남도 김해시 명법동 1122-3",36.1998697396,128.3381562671,291,"일반 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",118030.643497244,NA,0
"두나정밀기계",NA,29229,"산업기계",NA,"GSN","소기업",3,3,"경상남도 김해시 칠산로223번길 6-10 (이동)","경상남도 김해시 이동 242-4",36.6801861301,128.1808772257,292,"특수 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",172830.889107406,NA,0
"두남안료",NA,13402,"직물","직물","GSN","소기업",3,2,"경상남도 김해시 주촌면 서부로1638번길 94-18","경상남도 김해시 주촌면 천곡리 1017",35.9960879805,128.8237454679,134,"섬유제품 염색, 정리 및 마무리 가공업",13,"섬유제품 제조업; 의복 제외",86628.3159898223,NA,0
"두남화학",NA,20202,"마스타밧지,드라이칼라","PP수지","GSN","소기업",3,29,"경상남도 김해시 김해대로2567번길 45 (어방동)","경상남도 김해시 어방동 1064-13",35.8757907978,128.8749584035,202,"합성고무 및 플라스틱 물질 제조업",20,"화학 물질 및 화학제품 제조업; 의약품 제외",73379.6335805712,NA,0
"두두산업",NA,22241,"사이로탱크","철재","GSN","소기업",3,2,"경상남도 김해시 주촌면 서부로1638번길 170","경상남도 김해시 주촌면 천곡리 1122-1",35.8693734611,128.8357723697,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",72565.7181227731,NA,0
"두란노 이엔지",NA,32091,"금속가구",NA,"GSN","소기업",3,6,"경상남도 김해시 한림면 김해대로1099번안길 42-1","경상남도 김해시 한림면 퇴래리 818-1",36.1059439703,128.5675292983,320,"가구 제조업",32,"가구 제조업",101678.6308296,NA,0
"두레기계상사",NA,30399,"전자제어식조향장치",NA,"GSN","소기업",3,3,"경상남도 김해시 진영읍 김해대로719번길 180-1","경상남도 김해시 진영읍 설창리 35-1",36.0991379157,128.3789603691,303,"자동차 신품 부품 제조업",30,"자동차 및 트레일러 제조업",106300.662217101,NA,0
"두레산업",NA,31920,"오트바이 부품","철판,파이프","GSN","소기업",3,8,"경상남도 김해시 장유로149번길 16-22 (부곡동)","경상남도 김해시 부곡동 707-4",36.0777822497,128.4057330068,319,"그 외 기타 운송장비 제조업",31,"기타 운송장비 제조업",103189.221732683,NA,0
"두루건드릴",NA,29294,"금형제품",NA,"GSN","소기업",3,5,"경상남도 김해시 진영읍 하계로240번길 2","경상남도 김해시 진영읍 하계리 250-4",35.8135554147,129.1461232016,292,"특수 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",72223.3888677251,NA,0
"두리화학(주)",NA,22211,"pvc이음관, pvc파이프","pve,hdpe, resin","GSN","중기업",2,208,"경상남도 김해시 생림면 장재로520번길 8-65 (총 3 필지)","경상남도 김해시 생림면 봉림리 398-1",36.6368405218,128.412513163,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",162208.897948582,NA,0
"두리화학(주)",NA,16231,"木pallet","木材","GSN","소기업",3,21,"경상남도 김해시 상동면 상동로 912","경상남도 김해시 상동면 매리 1091-23",35.9818099553,129.3683933843,162,"나무제품 제조업",16,"목재 및 나무제품 제조업; 가구 제외",97943.3068784362,NA,0
"두리화학(주)",NA,22211,"플라스틱선,봉,관,호스",NA,"GSN","중기업",2,50,"경상남도 김해시 생림면 생림대로 826-90","경상남도 김해시 생림면 봉림리 86-1",36.2105248933,128.5584701589,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",113162.59076469,NA,0
"두리화학(주)",NA,22211,"호스,봉,관,호스",NA,"GSN","중기업",2,174,"경상남도 김해시 생림면 생림대로 826-104","경상남도 김해시 생림면 봉림리 83-1",36.0542184497,128.3134954562,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",104259.730405308,NA,0
"두산건기부산판매(주)",NA,34011,"건설기계 정비",NA,"GSN","소기업",3,3,"경상남도 김해시 한림면 한림로 848","경상남도 김해시 한림면 가동리 61-16",35.8040100352,128.732867664,340,"산업용 기계 및 장비 수리업",34,"산업용 기계 및 장비 수리업",65930.976372666,NA,0
"두성사",NA,29169,"과일선별기","철판,전기자재","GSN","소기업",3,2,"경상남도 김해시 진례면 서부로476번길 100-12","경상남도 김해시 진례면 청천리 938-11",36.0913949134,128.3800140725,291,"일반 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",105472.322911997,NA,0
"두성산업",NA,22212,"플라스틱필름시트",NA,"GSN","소기업",3,1,"경상남도 김해시 주촌면 서부로1637번길 151-22","경상남도 김해시 주촌면 원지리 1112-7",36.0978546892,128.3772843834,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",106228.210458781,NA,0
"두성산업",NA,25113,"비계시스템(단관비계)",NA,"GSN","소기업",3,3,"경상남도 김해시 한림면 김해대로916번길 72","경상남도 김해시 한림면 병동리 1041",36.6108342532,128.2266960901,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",164200.913502229,NA,0
"두성산업기계",NA,29229,"공작기계","철판","GSN","소기업",3,3,"경상남도 김해시 안동 2b-4l","경상남도 김해시 안동 2b-4l",35.8824505047,128.3663254739,292,"특수 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",85220.969604605,NA,0
"두성창호",NA,22223,"창호샷시",NA,"GSN","소기업",3,3,"경상남도 김해시 김해대로 1706-15 (삼계동)","경상남도 김해시 삼계동 1188-8",35.7168090611,128.3010766122,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",73616.2822234299,NA,0
"두수환경(주)",NA,29199,"산업기계",NA,"GSN","소기업",3,5,"경상남도 김해시 한림면 김해대로927번길 265","경상남도 김해시 한림면 퇴래리 64",36.5320866603,128.7799095018,291,"일반 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",146177.678395149,NA,0
"두영",NA,29229,"산업기계","철재","GSN","소기업",3,3,"경상남도 김해시 한림면 고모로 782-18","경상남도 김해시 한림면 병동리 988-5",36.1443037126,128.1357464632,292,"특수 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",120822.877835386,NA,0
"두영정공",NA,24132,"후렌지","철재","GSN","소기업",3,6,"경상남도 김해시 주촌면 소망길 13-68","경상남도 김해시 주촌면 망덕리 452-2",35.7365159203,128.314749736,241,"1차 철강 제조업",24,"1차 금속 제조업",74490.2030132298,NA,0
"두원기업",NA,29142,"기어,샤프트",NA,"GSN","소기업",3,1,"경상남도 김해시 진영읍 서부로378번길 25","경상남도 김해시 진영읍 의전리 327-2",36.0836616995,129.3894252053,291,"일반 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",108758.249294711,NA,0
"두원에프앤에프",NA,10749,"기타식품 첨가물",NA,"GSN","소기업",3,2,"경상남도 김해시 한림면 안곡로492번길 5-46","경상남도 김해시 한림면 안곡리 43",36.0445712589,129.3735306601,107,"기타 식품 제조업",10,"식료품 제조업",104256.350210589,NA,0
"두원정밀",NA,29294,"금형,자동차부품","철제","GSN","소기업",3,10,"경상남도 김해시 진례면 고모로134번길 5","경상남도 김해시 진례면 송현리 583",35.9521436114,129.3705505491,292,"특수 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",95203.9101318337,NA,0
"두일식품",NA,10713,"과자류",NA,"GSN","소기업",3,4,"경상남도 김해시 김해대로1685번길 29 (삼계동)","경상남도 김해시 삼계동 1221-1",36.590202067,128.6528085273,107,"기타 식품 제조업",10,"식료품 제조업",153407.359491276,NA,0
"드림우드",NA,16101,"목재판재,각재,디자인울타리","목재외","GSN","소기업",3,4,"경상남도 김해시 한림면 한림로 236-44","경상남도 김해시 한림면 안하리 1113-3",35.9170887315,128.3075837505,161,"제재 및 목재 가공업",16,"목재 및 나무제품 제조업; 가구 제외",91234.213960917,NA,0
"드림축산",NA,10129,"가공육류",NA,"GSN","소기업",3,5,"경상남도 김해시 진영읍 본산로 272","경상남도 김해시 진영읍 본산리 312-1",35.977948024,128.3676048708,101,"도축, 육류 가공 및 저장 처리업",10,"식료품 제조업",94506.9286906994,NA,0
"드림테크",NA,30399,"자동차부품외","scm440,합금강 외 플라스틱","GSN","소기업",3,2,"경상남도 김해시 한림면 김해대로1099번길 65","경상남도 김해시 한림면 퇴래리 875-3",36.169480326,128.1356481998,303,"자동차 신품 부품 제조업",30,"자동차 및 트레일러 제조업",123214.12374409,NA,0
